WORD,FROM,TO,SPEAKER,SPOKEN_TIME,LABEL
do,411.19,411.32,0,0.13,0
you,411.32,411.41,0,0.09,0
have,411.41,411.56,0,0.15,0
any,411.56,411.83,0,0.27,0
other,411.83,412.02,0,0.19,0
worries,412.02,412.45,0,0.43,0
okay,412.45,412.74,0,0.29,0
seven,412.74,413.26,0,0.52,0
seven,413.26,413.51,0,0.25,0
nine,413.51,413.74,0,0.23,0
nine,413.74,414.1,0,0.36,0
%HESITATION,415.32,415.78,1,0.46,0
yeah,416.59,416.8,1,0.21,0
one,416.84,417.02,1,0.18,0
two,417.02,417.24,1,0.22,0
next,418.75,419.11,1,0.36,0
call,419.76,420.12,1,0.36,0
%HESITATION,422.54,423.09,1,0.55,0
that's,423.63,423.8,1,0.17,0
what,423.8,424.01,1,0.21,0
happens,424.01,424.38,1,0.37,0
next,424.38,424.9,1,0.52,0
consistent,424.9,425.64,1,0.74,0
C.,426.14,426.51,0,0.37,0
O.,426.51,426.8,0,0.29,0
planning,428.46,428.87,1,0.41,0
yeah,430.43,430.75,0,0.32,0
yeah,432.75,432.94,1,0.19,0
you,433.75,433.82,0,0.07,0
need,433.82,434.22,0,0.4,0
%HESITATION,434.5,434.75,1,0.25,0
%HESITATION,435.91,436.35,0,0.44,0
your,437.89,438.03,0,0.14,0
family's,438.03,438.55,0,0.52,0
future,438.55,439.15,0,0.6,0
or,440.68,440.83,0,0.15,0
it,440.83,441.07,0,0.24,0
may,441.07,441.2,0,0.13,0
help,441.2,441.48,0,0.28,0
remind,441.48,441.88,0,0.4,0
me,441.88,442.02,0,0.14,0
of,442.02,442.13,0,0.11,0
what,443.2,443.45,0,0.25,0
did,443.45,443.65,0,0.2,0
you,443.65,443.8,0,0.15,0
do,443.8,443.98,0,0.18,0
for,443.98,444.15,0,0.17,0
a,444.15,444.18,0,0.03,0
living,444.18,444.73,0,0.55,0
A.,454.47,454.86,0,0.39,0
N.,454.9,455.29,0,0.39,0
hi,457.24,457.55,0,0.31,0
just,457.75,458.38,0,0.63,0
wondering,458.76,459.33,0,0.57,0
now,459.33,459.93,0,0.6,0
whether,460.02,460.52,0,0.5,0
it,461.03,461.18,0,0.15,0
would,461.18,461.32,0,0.14,0
be,461.32,461.45,0,0.13,0
useful,461.45,461.99,0,0.54,0
for,461.99,462.2,0,0.21,0
me,462.2,462.44,0,0.24,0
just,462.44,462.9,0,0.46,0
to,463.07,463.28,0,0.21,0
bit,463.28,463.44,0,0.16,0
about,463.44,463.76,0,0.32,0
what,463.76,463.93,0,0.17,0
is,463.96,464.14,0,0.18,0
available,464.14,464.96,0,0.82,0
Christy,465.94,466.35,1,0.41,0
%HESITATION,468.4,468.97,0,0.57,0
well,469.97,470.51,0,0.54,0
I,470.9,470.97,0,0.07,0
mean,470.97,471.21,0,0.24,0
first,471.21,471.53,0,0.32,0
of,471.53,471.61,0,0.08,0
all,471.61,471.75,0,0.14,0
talking,471.75,472.33,0,0.58,0
about,472.33,472.95,0,0.62,0
%HESITATION,473.33,473.88,0,0.55,0
I,474.54,474.64,1,0.1,0
think,474.64,474.95,1,0.31,0
you,475.13,475.24,0,0.11,0
know,475.24,475.36,0,0.12,0
one,475.36,475.5,0,0.14,0
of,475.5,475.57,0,0.07,0
the,475.57,475.65,0,0.08,0
biggest,475.65,476.13,0,0.48,0
worries,476.13,476.51,0,0.38,0
I,476.51,476.58,0,0.07,0
think,476.58,476.83,0,0.25,0
so,476.83,476.97,0,0.14,0
many,476.97,477.24,0,0.27,0
people,477.24,477.77,0,0.53,0
in,477.77,478.03,0,0.26,0
in,478.06,478.24,0,0.18,0
your,478.24,478.46,0,0.22,0
position,478.46,479.08,0,0.62,0
is,479.08,479.31,0,0.23,0
what's,479.31,479.57,0,0.26,0
going,479.57,479.7,0,0.13,0
to,479.7,479.76,0,0.06,0
happen,479.76,480.07,0,0.31,0
to,480.07,480.34,0,0.27,0
one,480.34,480.55,0,0.21,0
so,480.55,480.67,0,0.12,0
I,480.67,480.74,0,0.07,0
love,480.74,481.31,0,0.57,0
and,481.54,481.78,0,0.24,0
how,481.78,482.04,0,0.26,0
can,482.04,482.27,0,0.23,0
they,482.27,482.43,0,0.16,0
best,482.43,482.93,0,0.5,0
be,482.93,483.29,0,0.36,0
%HESITATION,488.11,488.53,0,0.42,0
and,488.53,488.78,0,0.25,0
%HESITATION,488.78,488.9,0,0.12,0
say,488.9,489.43,0,0.53,0
the,489.84,490.37,0,0.53,0
%HESITATION,490.46,491.01,0,0.55,0
knowing,491.04,491.5,0,0.46,0
what's,491.5,491.83,0,0.33,0
going,491.83,491.97,0,0.14,0
to,491.97,492.03,0,0.06,0
happen,492.03,492.39,0,0.36,0
next,492.39,493.2,0,0.81,0
and,493.65,494.16,0,0.51,0
what,494.62,494.81,0,0.19,0
might,494.81,495.03,0,0.22,0
be,495.03,495.15,0,0.12,0
available,495.15,495.95,0,0.8,0
%HESITATION,496.27,496.53,0,0.26,0
to,496.53,496.72,0,0.19,0
support,496.72,497.3,0,0.58,0
you,498.11,498.43,0,0.32,0
and,498.43,498.77,0,0.34,0
your,498.77,498.9,0,0.13,0
family,498.9,499.63,0,0.73,0
tree,499.66,500.12,0,0.46,0
coming,500.77,501.41,0,0.64,0
next,501.96,502.32,0,0.36,0
period,502.32,502.68,0,0.36,0
of,502.68,502.77,0,0.09,0
time,502.77,503.16,0,0.39,0
that,503.16,503.37,0,0.21,0
the,503.37,503.48,0,0.11,0
truth,503.48,503.82,0,0.34,0
is,503.82,504.05,0,0.23,0
if,504.05,504.17,0,0.12,0
you,504.17,504.29,0,0.12,0
say,504.29,504.62,0,0.33,0
it's,504.62,504.87,0,0.25,0
on,504.87,505.03,0,0.16,0
sex,505.03,505.49,0,0.46,0
and,505.49,505.7,0,0.21,0
we,505.7,505.82,0,0.12,0
don't,505.82,506.04,0,0.22,0
know,506.09,506.5,0,0.41,0
how,507.07,507.28,0,0.21,0
long,507.28,507.71,0,0.43,0
we,507.71,507.87,0,0.16,0
talked,507.87,508.33,0,0.46,0
about,508.33,508.75,0,0.42,0
it,508.95,509.25,0,0.3,0
it's,509.53,509.75,0,0.22,0
great,509.75,510,0,0.25,0
and,510,510.25,0,0.25,0
%HESITATION,510.3,510.78,0,0.48,0
just,511.64,511.96,0,0.32,0
make,511.96,512.21,0,0.25,0
start,512.21,512.55,0,0.34,0
making,512.55,512.94,0,0.39,0
plans,512.94,513.47,0,0.53,0
about,513.47,513.73,0,0.26,0
the,513.73,513.81,0,0.08,0
kind,513.81,514.11,0,0.3,0
of,514.11,514.21,0,0.1,0
things,514.21,514.55,0,0.34,0
you,514.55,514.67,0,0.12,0
want,514.67,514.89,0,0.22,0
might,514.92,515.18,0,0.26,0
want,515.18,515.48,0,0.3,0
thank,515.51,515.72,0,0.21,0
you,515.72,515.79,0,0.07,0
bye,515.79,515.93,0,0.14,0
now,515.93,516.22,0,0.29,0
%HESITATION,516.7,517.05,0,0.35,0
so,517.05,517.28,0,0.23,0
for,517.28,517.46,0,0.18,0
example,517.46,518.25,0,0.79,0
%HESITATION,519.13,519.69,0,0.56,0
there,520.13,520.35,0,0.22,0
is,520.35,520.66,0,0.31,0
something,520.82,521.31,0,0.49,0
now,521.31,521.56,0,0.25,0
quoted,521.56,522.02,0,0.46,0
phones,522.02,522.53,0,0.51,0
K.,522.53,522.86,0,0.33,0
I.,522.86,522.93,0,0.07,0
planning,522.93,523.58,0,0.65,0
have,523.61,523.72,0,0.11,0
you,523.72,523.94,0,0.22,0
heard,523.94,524.31,0,0.37,0
seven,527.03,527.33,0,0.3,0
no,527.33,527.59,0,0.26,0
sorry,527.59,528.18,0,0.59,0
okay,530.16,530.61,0,0.45,0
so,531.12,531.36,0,0.24,0
it,531.36,531.51,0,0.15,0
sounds,531.51,531.82,0,0.31,0
a,531.82,531.88,0,0.06,0
bit,531.88,532.14,0,0.26,0
strange,532.44,533.03,0,0.59,0
ten,533.55,533.96,0,0.41,0
within,534.03,535.03,0,1,0
%HESITATION,535.49,536.12,0,0.63,0
it,536.71,536.89,0,0.18,0
say,536.89,537.48,0,0.59,0
it's,537.8,538.03,0,0.23,0
a,538.03,538.11,0,0.08,0
statement,538.11,538.87,0,0.76,0
of,538.87,539.02,0,0.15,0
wishes,539.02,539.61,0,0.59,0
and,539.61,539.8,0,0.19,0
preferences,539.8,540.76,0,0.96,0
%HESITATION,541.47,542.07,0,0.6,0
about,542.1,542.8,0,0.7,0
where,543.27,543.81,0,0.54,0
you,543.81,544.03,0,0.22,0
would,544.03,544.26,0,0.23,0
like,544.26,544.56,0,0.3,0
to,544.56,544.8,0,0.24,0
be,544.8,544.96,0,0.16,0
cared,544.96,545.31,0,0.35,0
for,545.31,545.78,0,0.47,0
how,546.45,546.9,0,0.45,0
you,546.9,547.16,0,0.26,0
would,547.16,547.39,0,0.23,0
like,547.39,547.87,0,0.48,0
how,547.9,548.12,0,0.22,0
you,548.12,548.29,0,0.17,0
would,548.29,548.42,0,0.13,0
like,548.42,548.62,0,0.2,0
to,548.62,548.72,0,0.1,0
be,548.72,548.81,0,0.09,0
careful,548.81,549.28,0,0.47,0
who,549.28,549.56,0,0.28,0
you,549.56,549.74,0,0.18,0
would,549.74,549.89,0,0.15,0
like,549.89,550.17,0,0.28,0
to,550.17,550.33,0,0.16,0
cast,550.33,550.85,0,0.52,0
we,550.85,551.01,0,0.16,0
need,551.01,551.41,0,0.4,0
%HESITATION,552.15,552.9,0,0.75,0
which,554.49,555.06,0,0.57,0
in,555.1,555.33,0,0.23,0
whatever,555.33,555.78,0,0.45,0
circumstances,555.78,557.2,0,1.42,0
around,557.25,557.67,0,0.42,0
my,557.67,558.08,0,0.41,0
%HESITATION,558.16,558.93,0,0.77,0
example,559,559.54,0,0.54,0
well,559.54,559.94,0,0.4,0
under,560.21,560.46,0,0.25,0
what,560.46,560.67,0,0.21,0
circumstances,560.67,561.63,0,0.96,0
might,561.63,561.95,0,0.32,0
be,561.95,562.08,0,0.13,0
won't,562.08,562.47,0,0.39,0
be,562.5,562.91,1,0.41,0
admitted,562.94,563.38,0,0.44,0
to,563.38,563.47,0,0.09,0
hospital,563.47,564.38,0,0.91,0
or,564.73,564.88,0,0.15,0
what,564.88,565.13,0,0.25,0
would,565.13,565.28,0,0.15,0
you,565.28,565.6,0,0.32,0
do,565.7,565.87,0,0.17,0
you,565.87,565.95,0,0.08,0
want,565.95,566.17,0,0.22,0
to,566.17,566.26,0,0.09,0
be,566.26,566.35,0,0.09,0
CAD,566.35,566.67,0,0.32,0
for,566.67,566.94,0,0.27,0
trying,566.94,567.57,0,0.63,0
%HESITATION,568.55,569.32,0,0.77,0
and,569.36,569.62,0,0.26,0
then,569.62,570.1,0,0.48,0
there's,570.25,570.69,0,0.44,0
%HESITATION,570.69,570.81,0,0.12,0
says,570.81,571.27,0,0.46,0
and,571.91,572.34,0,0.43,0
issues,573.06,573.5,0,0.44,0
around,573.5,573.93,0,0.43,0
making,573.98,574.73,0,0.75,0
making,574.76,575.13,0,0.37,0
provision,575.13,575.71,0,0.58,0
for,575.71,576,0,0.29,0
for,576.03,576.2,0,0.17,0
loved,576.2,576.51,0,0.31,0
ones,576.51,576.81,0,0.3,0
as,576.81,576.96,0,0.15,0
well,576.96,577.49,0,0.53,0
that,577.53,577.74,0,0.21,0
you,578.02,578.2,0,0.18,0
can,578.2,578.64,0,0.44,0
put,578.72,578.97,0,0.25,0
in,578.97,579.08,0,0.11,0
a,579.08,579.14,0,0.06,0
document,579.14,579.67,0,0.53,0
%HESITATION,581.03,581.54,0,0.51,0
mission,582.91,583.32,0,0.41,0
well,583.32,583.51,0,0.19,0
there's,583.51,583.72,0,0.21,0
also,583.72,584.15,0,0.43,0
the,584.15,584.67,0,0.52,0
%HESITATION,584.71,585.22,0,0.51,0
in,585.49,585.68,0,0.19,0
terms,585.68,586,0,0.32,0
of,586,586.11,0,0.11,0
support,586.11,586.66,0,0.55,0
for,586.66,586.8,0,0.14,0
them,586.8,587.08,0,0.28,0
well,587.08,587.32,0,0.24,0
what,587.35,587.56,0,0.21,0
kind,587.56,587.75,0,0.19,0
of,587.75,587.83,0,0.08,0
support,587.83,588.28,0,0.45,0
you,588.28,588.59,0,0.31,0
you,588.62,588.76,0,0.14,0
know,588.76,588.98,0,0.22,0
you,589.56,589.81,0,0.25,0
would,589.81,589.97,0,0.16,0
like,589.97,590.46,0,0.49,0
or,590.89,591.05,0,0.16,0
user,591.05,591.28,0,0.23,0
agreed,591.28,592.01,0,0.73,0
that,592.24,592.46,0,0.22,0
they,592.46,592.93,0,0.47,0
will,592.98,593.24,0,0.26,0
need,593.24,593.59,0,0.35,0
to,593.59,593.68,0,0.09,0
%HESITATION,593.68,593.79,0,0.11,0
indeed,593.79,594.19,0,0.4,0
what,594.19,594.38,0,0.19,0
you,594.38,594.67,0,0.29,0
together,594.67,595.1,0,0.43,0
with,595.1,595.31,0,0.21,0
them,595.31,595.59,0,0.28,0
with,595.59,595.81,0,0.22,0
me,595.81,596.2,0,0.39,0
%HESITATION,597.3,597.84,0,0.54,0
and,598.31,598.48,0,0.17,0
it,598.48,598.76,0,0.28,0
could,598.76,598.93,0,0.17,0
be,598.93,599.22,0,0.29,0
anything,599.25,599.81,0,0.56,0
ranging,599.81,600.28,0,0.47,0
from,600.28,600.81,0,0.53,0
practical,600.84,601.81,0,0.97,0
financial,602.18,602.92,0,0.74,0
%HESITATION,602.92,603.27,0,0.35,0
emotional,603.3,604.39,0,1.09,0
and,605.14,605.54,0,0.4,0
talking,605.57,605.94,0,0.37,0
about,605.94,606.29,0,0.35,0
things,606.29,606.66,0,0.37,0
that,607.15,607.39,0,0.24,0
and,609.03,609.49,0,0.46,0
that,609.49,609.9,0,0.41,0
often,610.3,610.76,1,0.46,0
we,610.76,611,1,0.24,0
we,611.03,611.21,0,0.18,0
don't,611.21,611.51,0,0.3,0
really,611.51,611.77,0,0.26,0
like,611.77,612.01,0,0.24,0
to,612.01,612.11,0,0.1,0
talk,612.11,612.38,0,0.27,0
about,612.38,612.62,0,0.24,0
things,612.62,612.96,0,0.34,0
that,612.96,613.12,0,0.16,0
message,613.12,613.55,0,0.43,0
because,613.55,613.88,0,0.33,0
it,613.88,614.07,0,0.19,0
often,615.27,615.72,0,0.45,0
with,615.72,616,0,0.28,0
with,616.08,616.29,1,0.21,0
Phil,616.57,616.73,0,0.16,0
is,616.73,616.84,0,0.11,0
upset,616.84,617.25,0,0.41,0
saying,617.25,617.7,0,0.45,0
guessing,617.85,618.16,0,0.31,0
upset,618.16,618.66,0,0.5,0
so,618.66,618.8,0,0.14,0
%HESITATION,618.8,619.29,0,0.49,0
more,619.78,620.1,0,0.32,0
often,620.1,620.46,0,0.36,0
upset,620.46,620.85,0,0.39,0
seeing,620.85,621.04,0,0.19,0
someone,621.04,621.41,0,0.37,0
else,621.41,622.07,0,0.66,0
%HESITATION,622.22,622.74,0,0.52,0
%HESITATION,622.77,623.03,0,0.26,0
talk,623.03,623.37,0,0.34,0
about,623.37,623.75,0,0.38,0
them,623.75,624.09,0,0.34,0
%HESITATION,624.9,625.33,0,0.43,0
but,625.33,625.62,0,0.29,0
we,625.71,626.07,0,0.36,0
can,626.07,626.24,0,0.17,0
help,626.24,626.61,0,0.37,0
you,626.61,626.92,0,0.31,0
to,626.92,627.57,0,0.65,0
half,628.61,629.04,0,0.43,0
these,629.04,629.3,0,0.26,0
kinds,629.3,629.64,0,0.34,0
of,629.64,629.72,0,0.08,0
conversations,629.72,630.96,0,1.24,0
%HESITATION,631.53,632.2,0,0.67,0
but,632.8,632.95,0,0.15,0
as,632.95,633.09,0,0.14,0
I,633.09,633.18,0,0.09,0
say,633.18,633.46,0,0.28,0
we,633.46,633.6,0,0.14,0
Hey,634.68,634.91,0,0.23,0
it's,634.91,635.15,0,0.24,0
just,635.15,635.6,0,0.45,0
so,635.67,635.91,1,0.24,0
hard,636.21,636.46,1,0.25,0
to,636.56,636.65,1,0.09,0
help,636.65,636.97,1,0.32,0
me,636.97,637.18,1,0.21,0
I'm,638.38,638.52,1,0.14,0
not,638.65,638.82,1,0.17,0
clear,638.82,639.01,1,0.19,0
to,639.01,639.32,1,0.31,0
okay,640.37,640.84,0,0.47,0
%HESITATION,642.44,643.05,0,0.61,0
well,643.11,643.7,0,0.59,0
it's,643.74,644.06,0,0.32,0
about,644.06,644.43,0,0.37,0
the,644.43,644.53,0,0.1,0
%HESITATION,644.53,644.67,0,0.14,0
section,644.67,645.17,0,0.5,0
C.,645.17,645.35,0,0.18,0
isn't,645.35,645.57,0,0.22,0
it,645.57,645.65,0,0.08,0
you,645.65,645.82,0,0.17,0
talked,645.82,646.26,0,0.44,0
about,646.26,646.56,0,0.3,0
I'm,646.56,646.69,0,0.13,0
sentencing,646.69,647.5,0,0.81,0
and,647.5,647.67,0,0.17,0
not,647.67,647.87,0,0.2,0
knowing,647.87,648.22,0,0.35,0
what,648.22,648.38,0,0.16,0
the,648.38,648.46,0,0.08,0
future,648.46,648.9,0,0.44,0
holds,648.9,649.52,0,0.62,0
%HESITATION,650.12,650.68,0,0.56,0
you,651.02,651.38,0,0.36,0
for,651.45,651.77,0,0.32,0
it's,652.73,652.92,0,0.19,0
saying,652.92,653.19,0,0.27,0
you,653.19,653.27,0,0.08,0
don't,653.27,653.52,0,0.25,0
talking,653.52,653.88,0,0.36,0
too,653.88,654.1,0,0.22,0
much,654.1,654.44,0,0.34,0
about,654.44,654.76,0,0.32,0
what's,654.76,654.96,0,0.2,0
happening,654.96,655.38,0,0.42,0
with,655.38,655.55,0,0.17,0
your,655.55,655.72,0,0.17,0
L.,655.72,655.94,0,0.22,0
more,655.94,656.29,0,0.35,0
%HESITATION,657.2,657.89,0,0.69,0
and,657.92,658.56,0,0.64,0
you've,660.32,660.58,0,0.26,0
talked,660.58,660.88,0,0.3,0
about,660.88,661.28,0,0.4,0
concerns,661.31,661.91,0,0.6,0
about,661.91,662.2,0,0.29,0
them,662.2,662.41,0,0.21,0
keeping,662.41,662.75,0,0.34,0
themselves,662.75,663.32,0,0.57,0
well,663.32,663.83,0,0.51,0
as,664.34,664.53,0,0.19,0
well,664.53,665.11,0,0.58,0
%HESITATION,665.71,666.3,0,0.59,0
lost,667.82,668.31,0,0.49,0
you,668.31,668.76,0,0.45,0
lost,669.35,669.67,0,0.32,0
you,669.67,669.77,0,0.1,0
hello,669.77,670.12,0,0.35,0
fifty,670.12,670.57,0,0.45,0
lining,670.68,671.45,0,0.77,0
%HESITATION,672.01,672.64,0,0.63,0
it's,672.67,672.93,0,0.26,0
about,672.93,673.27,0,0.34,0
helping,673.27,673.85,0,0.58,0
those,674.18,674.47,0,0.29,0
conversations,674.47,675.39,0,0.92,0
to,675.39,675.52,0,0.13,0
tape,675.52,675.88,0,0.36,0
today,675.88,676.35,0,0.47,0
%HESITATION,676.92,677.09,0,0.17,0
we,677.09,677.21,0,0.12,0
can,677.21,677.4,0,0.19,0
do,677.4,677.68,0,0.28,0
that,677.68,678.04,0,0.36,0
work,678.04,678.25,0,0.21,0
%HESITATION,678.25,678.73,0,0.48,0
sure,678.76,679.08,1,0.32,0
school,679.31,679.95,1,0.64,0
well,681.51,681.76,0,0.25,0
yeah,682.97,683.22,0,0.25,0
there,683.62,683.8,0,0.18,0
is,683.8,683.93,0,0.13,0
some,683.93,684.05,0,0.12,0
documentation,684.05,684.98,0,0.93,0
available,684.98,685.62,0,0.64,0
on,685.62,685.95,0,0.33,0
the,685.95,686.42,0,0.47,0
%HESITATION,686.45,686.74,0,0.29,0
on,686.74,686.84,0,0.1,0
the,686.84,686.95,0,0.11,0
internet,686.95,687.58,0,0.63,0
%HESITATION,688.28,688.52,0,0.24,0
S.,689.33,689.59,0,0.26,0
N.,689.59,689.8,0,0.21,0
so,689.8,690.06,0,0.26,0
you,690.06,690.31,0,0.25,0
can,690.31,690.52,0,0.21,0
just,690.52,690.78,0,0.26,0
look,691.28,691.47,0,0.19,0
up,691.47,691.66,0,0.19,0
accounts,691.66,692.2,0,0.54,0
can't,692.2,692.49,0,0.29,0
planning,692.49,693.1,0,0.61,0
yeah,693.91,694.14,1,0.23,0
%HESITATION,695.52,695.92,0,0.4,0
%HESITATION,696.04,696.25,0,0.21,0
that,696.25,696.66,0,0.41,0
really,696.93,697.41,0,0.48,0
exists,697.41,698.12,0,0.71,0
excellence,698.25,698.75,0,0.5,0
cap,698.75,699.02,0,0.27,0
planning,699.02,699.49,0,0.47,0
is,699.49,699.8,0,0.31,0
it,700.24,700.46,0,0.22,0
kind,700.69,701.12,0,0.43,0
of,701.12,701.24,0,0.12,0
conversation,701.72,703.05,0,1.33,0
%HESITATION,703.79,704.38,0,0.59,0
that,704.85,705.23,0,0.38,0
people,705.5,705.84,0,0.34,0
can,705.84,706.04,0,0.2,0
have,706.04,706.88,0,0.84,0
with,707.29,707.54,0,0.25,0
the,707.54,707.66,0,0.12,0
loved,707.66,707.98,0,0.32,0
ones,707.98,708.19,0,0.21,0
in,708.19,708.32,0,0.13,0
the,708.32,708.42,0,0.1,0
professionals,708.42,709.5,0,1.08,0
I,709.53,709.64,0,0.11,0
need,709.64,709.78,0,0.14,0
the,710.49,710.62,0,0.13,0
topics,710.62,711.38,0,0.76,0
concerned,712.31,712.83,0,0.52,0
about,712.83,713.27,0,0.44,0
%HESITATION,714.65,715.3,0,0.65,0
I,715.73,715.84,0,0.11,0
need,715.84,716.03,0,0.19,0
to,716.03,716.14,0,0.11,0
know,716.14,716.27,0,0.13,0
where,716.89,717.13,1,0.24,0
I,717.13,717.24,1,0.11,0
want,717.35,717.6,1,0.25,0
to,717.6,717.69,1,0.09,0
%HESITATION,717.81,718.26,1,0.45,0
our,718.31,718.55,1,0.24,0
own,718.55,718.77,1,0.22,0
cook,718.77,719,1,0.23,0
%HESITATION,719,719.47,1,0.47,0
yeah,720.15,720.45,0,0.3,0
all,721.66,721.79,1,0.13,0
right,721.79,722.05,1,0.26,0
those,723.06,723.41,0,0.35,0
sorts,723.41,723.82,0,0.41,0
of,723.82,723.93,0,0.11,0
things,723.93,724.41,0,0.48,0
as,724.41,724.56,0,0.15,0
well,724.56,725.04,0,0.48,0
yeah,725.12,725.44,0,0.32,0
okay,726.45,726.81,1,0.36,0
and,727.32,727.53,1,0.21,0
then,727.53,727.95,1,0.42,0
there,728.27,728.6,0,0.33,0
are,728.6,728.74,0,0.14,0
some,728.74,729.26,0,0.52,0
%HESITATION,730.26,730.68,0,0.42,0
which,730.85,731.11,1,0.26,0
%HESITATION,731.11,731.33,1,0.22,0
people,731.41,731.81,0,0.4,0
often,731.81,732.6,0,0.79,0
%HESITATION,732.76,733.32,0,0.56,0
get,733.68,733.85,0,0.17,0
very,733.85,734.1,0,0.25,0
confused,734.1,734.98,0,0.88,0
about,734.98,735.31,0,0.33,0
some,735.31,735.54,0,0.23,0
of,735.54,735.64,0,0.1,0
the,735.64,735.72,0,0.08,0
things,735.72,736.1,0,0.38,0
to,736.1,736.19,0,0.09,0
say,736.19,736.41,0,0.22,0
C.,736.41,736.67,0,0.26,0
A.,736.67,736.89,0,0.22,0
with,737.2,737.49,1,0.29,0
%HESITATION,738.06,738.47,0,0.41,0
well,738.91,739.19,1,0.28,0
what,739.22,739.5,0,0.28,0
happens,739.5,740.04,0,0.54,0
to,740.04,740.17,0,0.13,0
people,740.17,740.75,0,0.58,0
as,740.75,740.98,0,0.23,0
they,740.98,741.4,0,0.42,0
as,741.45,741.59,0,0.14,0
they,741.59,741.73,0,0.14,0
begin,741.73,742.23,0,0.5,0
to,742.23,742.47,0,0.24,0
you,742.47,742.72,0,0.25,0
thank,743.51,743.66,0,0.15,0
you,743.66,743.87,0,0.21,0
for,744.09,744.19,0,0.1,0
calling,744.19,744.94,0,0.75,0
and,745.41,745.99,0,0.58,0
I,746.02,746.11,0,0.09,0
need,746.11,746.36,0,0.25,0
you,746.36,746.47,0,0.11,0
know,746.47,746.64,0,0.17,0
ultimately,746.67,747.24,0,0.57,0
looking,747.24,747.85,0,0.61,0
%HESITATION,748.19,748.69,0,0.5,0
end,748.72,748.95,0,0.23,0
of,748.95,749.03,0,0.08,0
your,749.03,749.12,0,0.09,0
life,749.12,749.48,0,0.36,0
in,749.8,750.27,0,0.47,0
some,750.61,750.85,0,0.24,0
point,750.85,751.24,0,0.39,0
in,751.24,751.34,0,0.1,0
the,751.34,751.45,0,0.11,0
future,751.45,752.06,0,0.61,0
it's,752.61,752.83,0,0.22,0
good,752.83,753.1,0,0.27,0
to,753.1,753.25,0,0.15,0
have,753.25,753.55,0,0.3,0
this,753.55,753.77,0,0.22,0
conversation,753.77,754.67,0,0.9,0
front,755,755.37,0,0.37,0
because,756.63,756.87,0,0.24,0
what,756.87,757.1,0,0.23,0
we,757.1,757.23,0,0.13,0
find,757.23,757.83,0,0.6,0
is,757.83,758.01,0,0.18,0
when,758.01,758.2,0,0.19,0
people,758.2,758.54,0,0.34,0
have,758.54,758.76,0,0.22,0
to,758.76,758.88,0,0.12,0
conversation,758.88,759.71,0,0.83,0
up,759.71,759.85,0,0.14,0
front,759.92,760.43,0,0.51,0
or,761.73,761.91,0,0.18,0
message,761.91,762.46,0,0.55,0
it's,762.6,762.9,0,0.3,0
just,763.16,763.35,0,0.19,0
a,763.35,763.41,0,0.06,0
bit,763.41,763.62,0,0.21,0
like,763.65,764.25,0,0.6,0
%HESITATION,764.55,765.22,0,0.67,0
okay,766.4,766.74,0,0.34,0
we,766.74,766.9,0,0.16,0
have,766.9,767.2,0,0.3,0
that,767.2,767.39,0,0.19,0
conversation,767.39,768.17,0,0.78,0
we,768.17,768.32,0,0.15,0
can,768.32,768.51,0,0.19,0
now,768.51,768.99,0,0.48,0
put,769.8,769.92,0,0.12,0
it,769.92,770.05,0,0.13,0
down,770.05,770.36,0,0.31,0
for,770.36,770.53,0,0.17,0
now,770.53,770.91,0,0.38,0
and,770.95,771.06,0,0.11,0
we,771.06,771.18,0,0.12,0
can,771.18,771.35,0,0.17,0
get,771.35,771.53,0,0.18,0
on,771.53,771.73,0,0.2,0
with,771.73,771.89,0,0.16,0
online,771.89,772.54,0,0.65,0
%HESITATION,773.63,774.07,0,0.44,0
instead,774.07,774.54,0,0.47,0
of,774.54,774.63,0,0.09,0
having,774.63,775.17,0,0.54,0
and,775.74,775.88,0,0.14,0
I,775.88,775.94,0,0.06,0
listen,775.94,776.27,0,0.33,0
to,776.27,776.48,0,0.21,0
them,776.48,776.63,0,0.15,0
being,776.63,776.99,0,0.36,0
sent,776.99,777.26,0,0.27,0
to,777.26,777.38,0,0.12,0
state,777.38,777.78,0,0.4,0
okay,778.86,779.15,1,0.29,0
and,779.63,779.86,0,0.23,0
it's,779.89,780.11,0,0.22,0
not,780.11,780.37,0,0.26,0
a,780.37,780.43,0,0.06,0
legal,780.43,780.84,0,0.41,0
document,780.84,781.44,0,0.6,0
for,781.61,782.07,0,0.46,0
it,782.07,782.29,0,0.22,0
say,782.29,782.93,0,0.64,0
just,783.41,783.83,0,0.42,0
wishes,783.83,784.18,0,0.35,0
and,784.18,784.32,0,0.14,0
preferences,784.32,785.09,0,0.77,0
and,785.09,785.24,0,0.15,0
it's,785.24,785.37,0,0.13,0
designed,785.43,786,0,0.57,0
to,786,786.09,0,0.09,0
help,786.09,786.42,0,0.33,0
people,786.42,786.85,0,0.43,0
to,786.85,787.28,0,0.43,0
%HESITATION,788.09,788.59,0,0.5,0
have,789.56,789.87,0,0.31,0
it,789.87,790.09,0,0.22,0
have,790.09,790.26,0,0.17,0
a,790.26,790.33,0,0.07,0
conversation,790.33,791.38,0,1.05,0
and,792.38,792.56,0,0.18,0
we,792.56,792.68,0,0.12,0
can,792.68,792.84,0,0.16,0
help,792.84,793.13,0,0.29,0
