WORD,FROM,TO,SPEAKER,SPOKEN_TIME,LABEL
stay,273.97,274.23,1,0.26,1
on,274.23,274.38,1,0.15,1
top,274.38,274.68,1,0.3,1
as,274.68,274.83,1,0.15,1
you,274.83,274.97,1,0.14,1
say,274.97,275.21,1,0.24,1
have,275.21,275.5,1,0.29,1
another,275.63,275.96,1,0.33,1
practice,275.96,276.47,1,0.51,1
over,276.47,276.66,1,0.19,1
the,276.66,276.79,1,0.13,1
is,276.79,277.18,1,0.39,1
that's,278.03,278.22,0,0.19,1
interesting,278.22,278.78,0,0.56,1
and,278.78,279.03,0,0.25,1
you,279.85,279.97,0,0.12,1
never,279.97,280.17,0,0.2,1
said,280.17,280.4,0,0.23,1
that,280.4,280.68,0,0.28,1
before,280.85,281.2,0,0.35,1
about,281.2,281.51,0,0.31,1
keeping,281.51,281.86,0,0.35,1
emotion,281.86,282.38,0,0.52,1
from,282.38,282.58,0,0.2,1
the,282.58,282.69,0,0.11,1
control,282.69,283.37,0,0.68,1
no,284.41,284.61,1,0.2,1
I,285,285.13,1,0.13,1
mean,285.13,285.44,1,0.31,1
it's,285.44,286.12,1,0.68,1
%HESITATION,286.12,286.78,1,0.66,1
it's,287.37,287.61,1,0.24,1
something,287.61,287.94,1,0.33,1
%HESITATION,287.94,288.08,1,0.14,1
I,288.08,288.58,1,0.5,1
kind,288.58,288.97,1,0.39,1
of,288.97,289.31,1,0.34,1
I,290.27,290.47,1,0.2,1
went,290.61,291.02,1,0.41,1
when,291.02,291.35,1,0.33,1
you,293.05,293.23,1,0.18,1
had,293.23,293.38,1,0.15,1
you,293.38,293.47,1,0.09,1
on,293.47,293.6,1,0.13,1
the,293.6,293.68,1,0.08,1
head,293.68,293.88,1,0.2,1
when,293.88,294.04,1,0.16,1
you,294.04,294.24,1,0.2,1
said,294.24,294.77,1,0.53,1
when,295.99,296.24,1,0.25,1
you,296.24,296.4,1,0.16,1
leave,296.4,296.89,1,0.49,1
with,296.92,297.23,1,0.31,1
pain,297.23,297.92,1,0.69,1
%HESITATION,298.6,299.01,1,0.41,1
responsive,299.01,299.78,1,0.77,1
your,299.78,300.3,1,0.52,1
training,300.87,301.42,1,0.55,1
%HESITATION,301.42,301.53,1,0.11,1
if,301.53,301.77,1,0.24,1
you'd,301.77,301.92,1,0.15,1
like,301.92,302.16,1,0.24,1
as,302.16,302.3,1,0.14,1
parts,302.3,302.62,1,0.32,1
of,302.62,302.73,1,0.11,1
the,302.73,302.83,1,0.1,1
day,302.83,303.06,1,0.23,1
job,303.06,303.52,1,0.46,1
%HESITATION,304.05,304.52,1,0.47,1
then,304.75,304.96,1,0.21,1
when,304.96,305.13,1,0.17,1
you,305.13,305.27,1,0.14,1
get,305.27,305.53,1,0.26,1
paying,305.53,306.15,1,0.62,1
let's,306.61,306.84,1,0.23,1
say,306.84,307.04,1,0.2,1
C.,307.04,307.27,1,0.23,1
H.,307.27,307.58,1,0.31,1
H.,307.58,307.92,1,0.34,1
with,308.4,308.58,1,0.18,1
accounts,308.58,309.09,1,0.51,1
%HESITATION,309.09,309.42,1,0.33,1
it's,309.64,310.04,1,0.4,1
kind,310.04,310.39,1,0.35,1
of,310.39,310.51,1,0.12,1
confused,310.66,311.26,1,0.6,1
issue,311.26,311.69,1,0.43,1
%HESITATION,312.19,312.87,1,0.68,1
because,313.28,313.62,1,0.34,1
it,313.62,313.77,1,0.15,1
means,313.77,314.04,1,0.27,1
something,314.04,314.3,1,0.26,1
different,314.3,314.85,1,0.55,1
and,314.89,315.37,1,0.48,1
%HESITATION,315.37,315.78,1,0.41,1
and,316.43,316.72,1,0.29,1
and,316.75,317,1,0.25,1
so,317,317.43,1,0.43,1
I,317.88,318.02,1,0.14,1
can't,318.02,318.51,1,0.49,1
apply,318.51,319.36,1,0.85,1
I,319.78,319.94,1,0.16,1
can't,319.94,320.23,1,0.29,1
apply,320.23,320.86,1,0.63,1
pain,321.3,321.68,1,0.38,1
no,321.68,321.91,1,0.23,1
gain,321.91,322.52,1,0.61,1
an,322.55,322.76,1,0.21,1
email,322.76,323.32,1,0.56,1
mmhm,323.99,324.49,0,0.5,1
it's,324.81,325.06,1,0.25,1
kind,325.06,325.28,1,0.22,1
of,325.28,325.37,1,0.09,1
pain,325.37,326,1,0.63,1
%HESITATION,326.48,327.13,1,0.65,1
you,327.16,327.34,1,0.18,1
know,327.34,327.44,1,0.1,1
new,327.66,327.9,1,0.24,1
feature,327.9,328.48,1,0.58,1
anymore,328.77,329.39,1,0.62,1
%HESITATION,330.09,330.59,1,0.5,1
%HESITATION,330.62,331.02,1,0.4,1
%HESITATION,331.12,331.47,1,0.35,1
%HESITATION,331.47,331.63,1,0.16,1
%HESITATION,331.84,332.1,1,0.26,1
that's,332.1,332.38,1,0.28,1
starting,332.45,332.94,1,0.49,1
to,332.94,333.14,1,0.2,1
really,333.14,333.67,1,0.53,1
%HESITATION,333.99,334.38,1,0.39,1
messed,334.38,334.67,1,0.29,1
with,334.67,334.84,1,0.17,1
my,334.84,335.01,1,0.17,1
head,335.01,335.56,1,0.55,1
if,335.59,335.78,1,0.19,1
I'm,335.78,335.9,1,0.12,1
honest,335.9,336.39,1,0.49,1
right,336.61,337.14,0,0.53,1
okay,337.36,337.75,0,0.39,1
okay,338.89,339.28,0,0.39,1
so,340.09,340.34,0,0.25,1
this,340.34,340.57,0,0.23,1
is,340.57,340.74,0,0.17,1
good,340.74,341.13,0,0.39,1
you,341.18,341.37,0,0.19,1
cannot,341.37,341.62,0,0.25,1
set,341.62,341.83,0,0.21,1
the,341.83,341.93,0,0.1,1
stuff,341.93,342.23,0,0.3,1
to,342.23,342.39,0,0.16,1
me,342.39,342.5,0,0.11,1
before,342.5,342.95,0,0.45,1
so,342.95,343.13,0,0.18,1
this,343.13,343.34,0,0.21,1
is,343.34,343.46,0,0.12,1
something,343.46,343.89,0,0.43,1
I,343.89,343.98,0,0.09,1
think,343.98,344.28,0,0.3,1
probably,344.28,344.61,0,0.33,1
we,344.61,344.79,0,0.18,1
need,344.79,345.07,0,0.28,1
to,345.07,345.19,0,0.12,1
stop,345.19,345.59,0,0.4,1
thinking,345.59,345.96,0,0.37,1
about,345.96,346.47,0,0.51,1
mmhm,346.96,347.36,1,0.4,1
hi,347.46,347.64,0,0.18,1
can,348.18,348.31,0,0.13,1
you,348.31,348.49,0,0.18,1
please,348.71,348.94,0,0.23,1
%HESITATION,349.11,349.53,1,0.42,1
as,350.74,350.85,0,0.11,1
well,350.85,351.07,0,0.22,1
in,351.07,351.18,0,0.11,1
the,351.18,351.26,0,0.08,1
context,351.26,351.94,0,0.68,1
if,351.94,352.17,0,0.23,1
you,352.2,352.31,0,0.11,1
know,352.31,352.42,0,0.11,1
absolutely,353.28,353.92,0,0.64,1
go,353.92,354.11,0,0.19,1
for,354.11,354.3,0,0.19,1
any,354.3,354.55,0,0.25,1
you,354.59,354.7,0,0.11,1
know,354.7,354.84,0,0.14,1
any,354.84,355.01,0,0.17,1
time,355.01,355.51,0,0.5,1
you,355.51,355.7,0,0.19,1
think,355.7,356.02,0,0.32,1
that,356.02,356.15,0,0.13,1
you,356.15,356.53,0,0.38,1
you,356.53,356.7,0,0.17,1
want,356.7,356.95,0,0.25,1
to,356.95,357.13,0,0.18,1
see,357.3,357.67,0,0.37,1
you,357.81,357.93,0,0.12,1
know,357.93,358.09,0,0.16,1
I,358.09,358.16,0,0.07,1
will,358.16,358.3,0,0.14,1
support,358.3,358.72,0,0.42,1
you,358.72,358.83,0,0.11,1
in,358.83,358.92,0,0.09,1
any,358.92,359.07,0,0.15,1
decision,359.07,359.56,0,0.49,1
you,359.56,359.69,0,0.13,1
make,359.69,360.25,0,0.56,1
but,360.92,361.04,0,0.12,1
I,361.04,361.1,0,0.06,1
think,361.1,361.46,0,0.36,1
at,361.46,361.55,0,0.09,1
the,361.55,361.63,0,0.08,1
same,361.63,361.92,0,0.29,1
time,361.92,362.78,0,0.86,1
%HESITATION,363.06,363.26,0,0.2,1
in,363.26,363.43,0,0.17,1
and,363.43,363.6,0,0.17,1
carry,363.6,363.87,0,0.27,1
on,363.87,363.98,0,0.11,1
with,363.98,364.14,0,0.16,1
you,364.14,364.37,0,0.23,1
P.,365.09,365.24,0,0.15,1
and,365.24,365.39,0,0.15,1
so,365.39,365.56,0,0.17,1
on,365.56,365.76,0,0.2,1
%HESITATION,366.51,367.1,0,0.59,1
at,367.58,367.74,0,0.16,1
the,367.74,367.83,0,0.09,1
same,367.83,368.09,0,0.26,1
time,368.09,368.46,0,0.37,1
I,368.46,368.52,0,0.06,1
do,368.52,368.77,0,0.25,1
think,368.77,369.1,0,0.33,1
we,369.1,369.22,0,0.12,1
need,369.22,369.48,0,0.26,1
to,369.48,369.61,0,0.13,1
think,369.61,369.89,0,0.28,1
about,369.89,370.35,0,0.46,1
how,370.35,370.91,0,0.56,1
we,370.94,371.12,0,0.18,1
can,371.12,371.34,0,0.22,1
best,371.34,371.73,0,0.39,1
help,371.73,372.04,0,0.31,1
you,372.04,372.3,0,0.26,1
to,372.3,372.59,0,0.29,1
holiday,372.59,373.28,0,0.69,1
possibly,373.91,374.45,0,0.54,1
a,374.45,374.51,0,0.06,1
pop,374.51,374.97,0,0.46,1
you,375,375.11,0,0.11,1
know,375.11,375.24,0,0.13,1
signed,375.24,375.78,0,0.54,1
if,375.78,375.99,0,0.21,1
%HESITATION,375.99,376.13,0,0.14,1
you,376.13,376.34,0,0.21,1
all,376.34,376.7,0,0.36,1
that,376.7,376.85,0,0.15,1
you,376.85,377.05,0,0.2,1
know,377.08,377.46,0,0.38,1
how,377.57,377.76,0,0.19,1
to,377.76,378.42,0,0.66,1
embrace,378.96,379.47,0,0.51,1
the,379.47,379.6,0,0.13,1
full,379.6,380.07,0,0.47,1
intensive,380.3,380.89,0,0.59,1
facing,380.89,381.53,0,0.64,1
fifteen,382.54,382.94,0,0.4,1
eight,382.94,383.18,0,0.24,1
physical,383.99,384.45,0,0.46,1
challenges,384.45,385.55,0,1.1,1
that,385.95,386.2,0,0.25,1
have,386.2,386.37,0,0.17,1
a,386.37,386.45,0,0.08,1
different,386.45,386.92,0,0.47,1
meaning,386.92,387.76,0,0.84,1
%HESITATION,388.4,389.1,0,0.7,1
two,389.13,389.82,0,0.69,1
one,389.92,390.41,0,0.49,1
six,390.41,390.77,0,0.36,1
you,390.8,390.92,0,0.12,1
know,390.92,391.1,0,0.18,1
being,391.58,391.94,0,0.36,1
challenged,391.94,392.46,0,0.52,1
as,392.46,392.57,0,0.11,1
a,392.57,392.76,0,0.19,1
as,392.79,392.96,0,0.17,1
many,392.96,393.28,0,0.32,1
sportsmen,393.31,394.12,0,0.81,1
%HESITATION,394.65,394.89,0,0.24,1
and,394.89,395.06,0,0.17,1
that,395.06,395.23,0,0.17,1
she,395.23,395.62,0,0.39,1
it,395.95,396.19,0,0.24,1
is,396.19,396.33,0,0.14,1
that,396.33,396.52,0,0.19,1
is,396.55,396.69,0,0.14,1
that,396.69,396.92,0,0.23,1
sad,396.92,397.35,0,0.43,1
that,397.35,397.6,0,0.25,1
that,397.63,398.14,0,0.51,1
yeah,398.59,399.04,1,0.45,1
not,399.9,400.07,0,0.17,1
looking,400.07,400.38,0,0.31,1
at,400.38,400.5,0,0.12,1
that,400.5,400.68,0,0.18,1
with,400.68,400.87,0,0.19,1
me,400.87,401.24,0,0.37,1
yeah,402.05,402.38,1,0.33,1
yeah,402.38,402.69,1,0.31,1
I,402.69,402.81,1,0.12,1
mean,402.81,403.01,1,0.2,1
I'm,403.01,403.17,1,0.16,1
I'm,403.17,403.35,1,0.18,1
not,403.35,403.54,1,0.19,1
having,403.54,403.74,1,0.2,1
you,403.74,403.88,1,0.14,1
sending,403.88,404.19,1,0.31,1
me,404.19,404.35,1,0.16,1
some,404.35,404.59,1,0.24,1
shrimp,404.59,405.05,1,0.46,1
or,405.05,405.17,1,0.12,1
something,405.17,405.62,1,0.45,1
that,406.5,406.72,1,0.22,1
you,406.75,406.91,1,0.16,1
know,406.91,407.08,1,0.17,1
I'm,407.08,407.19,1,0.11,1
not,407.19,407.56,1,0.37,1
%HESITATION,407.56,407.88,1,0.32,1
I'm,408.61,408.78,1,0.17,1
not,408.78,409,1,0.22,1
interested,409,409.78,1,0.78,1
in,409.98,410.38,1,0.4,1
all,410.42,410.67,1,0.25,1
of,410.67,410.77,1,0.1,1
that,410.77,411.05,1,0.28,1
stuff,411.05,411.57,1,0.52,1
%HESITATION,411.6,411.94,1,0.34,1
A.,411.97,412.13,1,0.16,1
D.,412.13,412.46,1,0.33,1
this,412.49,412.75,1,0.26,1
is,412.75,412.84,1,0.09,1
a,412.84,412.9,1,0.06,1
means,412.9,413.2,1,0.3,1
to,413.2,413.34,1,0.14,1
an,413.34,413.42,1,0.08,1
end,413.42,413.75,1,0.33,1
ready,413.75,414.2,1,0.45,1
yeah,414.63,414.85,0,0.22,1
well,415.16,415.49,0,0.33,1
we'll,415.58,415.79,0,0.21,1
be,415.79,415.99,0,0.2,1
done,415.99,416.23,0,0.24,1
happening,416.23,416.56,0,0.33,1
mental,416.56,416.84,0,0.28,1
health,416.84,417.08,0,0.24,1
problems,417.08,417.6,0,0.52,1
they,417.6,418.01,0,0.41,1
%HESITATION,418.14,418.67,0,0.53,1
you,418.82,418.92,0,0.1,1
know,418.92,419.11,0,0.19,1
its,419.36,419.72,0,0.36,1
%HESITATION,419.72,419.97,0,0.25,1
everything,420.42,420.9,0,0.48,1
that,420.9,421.02,0,0.12,1
you're,421.02,421.2,0,0.18,1
experiencing,421.2,422.12,0,0.92,1
is,422.12,422.33,0,0.21,1
very,422.33,422.98,0,0.65,1
%HESITATION,423.4,424.01,0,0.61,1
natural,424.59,425.33,0,0.74,1
%HESITATION,425.37,426.03,0,0.66,1
can,426.54,426.73,0,0.19,1
I,426.73,426.8,0,0.07,1
say,426.8,427.03,0,0.23,1
normal,427.03,427.59,0,0.56,1
to,427.59,427.72,0,0.13,1
somebody,427.72,428.16,0,0.44,1
of,428.16,428.27,0,0.11,1
your,428.27,428.66,0,0.39,1
type,428.77,429.26,0,0.49,1
of,429.26,429.41,0,0.15,1
%HESITATION,430.22,430.52,0,0.3,1
you'll,430.62,430.85,0,0.23,1
you'll,430.85,431.04,0,0.19,1
kind,431.04,431.27,0,0.23,1
of,431.27,431.35,0,0.08,1
disposition,431.35,432.27,0,0.92,1
%HESITATION,433.02,433.29,0,0.27,1
%HESITATION,433.8,434.07,1,0.27,1
%HESITATION,434.42,434.59,1,0.17,1
Konica,434.59,435.08,1,0.49,1
that,435.08,435.4,1,0.32,1
yeah,435.47,435.79,1,0.32,1
okay,436.19,436.66,0,0.47,1
so,437.16,437.5,0,0.34,1
are,438.25,438.36,0,0.11,1
you,438.36,438.48,0,0.12,1
happy,438.48,438.81,0,0.33,1
that,438.81,438.96,0,0.15,1
I,438.96,439.02,0,0.06,1
just,439.02,439.29,0,0.27,1
spoke,439.29,439.55,0,0.26,1
about,439.55,439.73,0,0.18,1
about,439.73,439.98,0,0.25,1
fifteen,439.98,440.37,0,0.39,1
minutes,440.37,440.93,0,0.56,1
and,440.98,441.48,0,0.5,1
you,441.51,441.67,0,0.16,1
know,441.67,441.8,0,0.13,1
you,441.8,442.05,0,0.25,1
don't,442.05,442.18,0,0.13,1
have,442.18,442.27,0,0.09,1
to,442.27,442.36,0,0.09,1
make,442.41,442.65,0,0.24,1
a,442.65,442.7,0,0.05,1
decision,442.7,443.15,0,0.45,1
today,443.15,443.65,0,0.5,1
%HESITATION,443.65,444.08,0,0.43,1
tool,444.23,444.92,0,0.69,1
%HESITATION,445.28,445.89,0,0.61,1
but,445.92,446.23,0,0.31,1
%HESITATION,446.39,446.74,0,0.35,1
I,446.74,446.88,0,0.14,1
think,446.88,447.23,0,0.35,1
it's,447.23,447.44,0,0.21,1
important,447.44,448.22,0,0.78,1
to,448.49,448.66,0,0.17,1
this,448.66,449.02,0,0.36,1
this,449.38,449.59,0,0.21,1
next,449.59,449.94,0,0.35,1
phase,449.94,450.53,0,0.59,1
of,450.6,450.7,0,0.1,1
the,450.7,450.78,0,0.08,1
future,450.78,451.26,0,0.48,1
however,451.26,451.74,0,0.48,1
long,451.74,452.02,0,0.28,1
the,452.02,452.11,0,0.09,1
future,452.11,452.63,0,0.52,1
is,452.63,452.88,0,0.25,1
%HESITATION,453.11,453.73,0,0.62,1
%HESITATION,454.25,454.83,0,0.58,1
I,455.13,455.54,0,0.41,1
I,455.64,456.09,0,0.45,1
you,456.77,456.92,0,0.15,1
know,456.92,457.08,0,0.16,1
I,457.08,457.28,0,0.2,1
have,457.28,457.54,0,0.26,1
to,457.54,457.69,0,0.15,1
fulfill,457.69,458.18,0,0.49,1
my,458.18,458.38,0,0.2,1
professional,458.38,459.1,0,0.72,1
G.,459.1,459.31,0,0.21,1
T.,459.31,459.53,0,0.22,1
ten,459.53,460.13,0,0.6,1
by,460.54,460.88,0,0.34,1
putting,461.09,461.53,0,0.44,1
these,461.72,462.08,0,0.36,1
calls,462.08,462.41,0,0.33,1
on,462.41,462.52,0,0.11,1
the,462.52,462.6,0,0.08,1
table,462.6,463.2,0,0.6,1
yeah,463.74,464.12,1,0.38,1
%HESITATION,464.27,464.84,1,0.57,1
I,465.75,465.91,1,0.16,1
got,465.91,466.16,1,0.25,1
an,466.16,466.43,1,0.27,1
interesting,466.43,467.24,1,0.81,1
as,467.24,467.42,1,0.18,1
we've,467.42,467.62,1,0.2,1
been,467.62,467.78,1,0.16,1
choking,467.78,468.24,1,0.46,1
now,468.24,468.49,1,0.25,1
%HESITATION,468.49,468.69,1,0.2,1
I've,468.69,468.96,1,0.27,1
been,469.65,469.77,1,0.12,1
%HESITATION,469.77,469.95,1,0.18,1
I've,469.95,470.17,1,0.22,1
done,470.17,470.39,1,0.22,1
with,470.39,470.61,1,0.22,1
pain,470.61,470.98,1,0.37,1
just,470.98,471.26,1,0.28,1
come,471.26,471.44,1,0.18,1
back,471.44,471.65,1,0.21,1
a,471.65,471.71,1,0.06,1
bit,471.71,472,1,0.29,1
%HESITATION,472.44,472.97,1,0.53,1
so,474.22,474.41,1,0.19,1
I,474.41,474.44,1,0.03,1
will,474.44,474.75,1,0.31,1
%HESITATION,474.75,475.09,1,0.34,1
you,475.12,475.27,1,0.15,1
know,475.27,475.52,1,0.25,1
I,475.9,476.01,1,0.11,1
think,476.01,476.23,1,0.22,1
we've,476.23,476.44,1,0.21,1
probably,476.44,477.17,1,0.73,1
touched,477.27,477.67,1,0.4,1
a,477.67,477.71,1,0.04,1
bit,477.71,477.91,1,0.2,1
%HESITATION,477.91,478.29,1,0.38,1
%HESITATION,478.48,478.91,1,0.43,1
are,479.96,480.07,0,0.11,1
you,480.07,480.19,0,0.12,1
okay,480.19,480.5,0,0.31,1
to,480.5,480.67,0,0.17,1
carry,480.67,481,0,0.33,1
on,481,481.3,0,0.3,1
yeah,481.73,482.15,1,0.42,1
yeah,482.18,482.39,1,0.21,1
I,482.39,482.5,1,0.11,1
am,482.5,482.89,1,0.39,1
I,482.94,483.13,1,0.19,1
am,483.13,483.42,1,0.29,1
but,483.42,483.71,1,0.29,1
it's,483.74,484.05,1,0.31,1
interesting,484.05,484.74,1,0.69,1
that,484.74,485.04,1,0.3,1
that,485.78,486.21,1,0.43,1
%HESITATION,486.21,486.74,1,0.53,1
having,487.42,487.75,1,0.33,1
told,487.75,488.02,1,0.27,1
to,488.02,488.11,1,0.09,1
that,488.11,488.3,1,0.19,1
well,488.3,488.43,1,0.13,1
the,488.43,488.51,1,0.08,1
pain,488.51,488.99,1,0.48,1
means,489.12,489.89,1,0.77,1
what,490.84,491.05,1,0.21,1
the,491.05,491.12,1,0.07,1
pain,491.12,491.45,1,0.33,1
is,491.45,492.01,1,0.56,1
please,492.93,493.57,1,0.64,1
you,493.93,494.11,1,0.18,1
know,494.11,494.24,1,0.13,1
it's,494.24,494.36,1,0.12,1
something,494.36,494.69,1,0.33,1
that,494.69,494.98,1,0.29,1
I'm,495.61,495.81,1,0.2,1
not,495.81,495.98,1,0.17,1
really,495.98,496.17,1,0.19,1
give,496.17,496.35,1,0.18,1
myself,496.35,496.79,1,0.44,1
permission,496.79,497.25,1,0.46,1
to,497.25,497.39,1,0.14,1
do,497.39,497.64,1,0.25,1
yet,497.64,498.14,1,0.5,1
mmhm,498.34,498.66,0,0.32,1
okay,498.73,499.18,0,0.45,1
so,500.93,501.38,0,0.45,1
%HESITATION,501.99,502.54,0,0.55,1
%HESITATION,503.5,503.74,0,0.24,1
I,503.74,503.87,0,0.13,1
have,503.87,504.1,0,0.23,1
some,504.1,504.28,0,0.18,1
colleagues,504.28,504.82,0,0.54,1
who,504.82,504.98,0,0.16,1
work,504.98,505.31,0,0.33,1
in,505.31,505.41,0,0.1,1
the,505.41,505.5,0,0.09,1
party,505.5,505.79,0,0.29,1
to,505.79,505.96,0,0.17,1
cast,505.96,506.31,0,0.35,1
sector,506.31,506.84,0,0.53,1
are,507.54,507.75,0,0.21,1
you,507.75,507.89,0,0.14,1
familiar,507.89,508.35,0,0.46,1
with,508.35,508.53,0,0.18,1
college,508.53,508.93,0,0.4,1
can,508.93,509.29,0,0.36,1
so,510.41,510.67,1,0.26,1
that's,510.67,511.03,1,0.36,1
the,511.03,511.39,1,0.36,1
%HESITATION,511.39,511.75,1,0.36,1
that's,512.35,512.75,1,0.4,1
kind,512.75,512.94,1,0.19,1
of,512.94,513,1,0.06,1
hospice,513,513.48,1,0.48,1
stuff,513.48,513.78,1,0.3,1
as,513.78,513.93,1,0.15,1
it,513.93,514.23,1,0.3,1
is,514.4,514.63,1,0.23,1
%HESITATION,514.63,514.84,1,0.21,1
I'm,517.01,517.14,0,0.13,1
hospice,517.14,517.72,0,0.58,1
is,517.72,517.87,0,0.15,1
one,517.87,518.13,0,0.26,1
%HESITATION,518.13,518.55,0,0.42,1
it's,518.55,518.82,0,0.27,1
probably,518.82,519.17,0,0.35,1
to,519.17,519.37,0,0.2,1
ten,519.37,519.84,0,0.47,1
okay,520.25,520.84,1,0.59,1
%HESITATION,520.99,521.44,0,0.45,1
but,521.63,521.77,0,0.14,1
it's,521.77,521.98,0,0.21,1
a,521.98,522.07,0,0.09,1
penny,522.4,522.68,0,0.28,1
to,522.68,522.82,0,0.14,1
Kerry's,522.82,523.33,0,0.51,1
more,523.33,523.64,0,0.31,1
about,523.64,523.98,0,0.34,1
helping,523.98,524.31,0,0.33,1
people,524.31,524.63,0,0.32,1
to,524.63,524.8,0,0.17,1
live,524.8,525.05,0,0.25,1
their,525.05,525.2,0,0.15,1
lives,525.2,525.89,0,0.69,1
because,526.42,526.58,0,0.16,1
long,526.58,526.89,0,0.31,1
as,526.89,527,0,0.11,1
possible,527,527.68,0,0.68,1
and,527.71,527.83,0,0.12,1
the,527.83,527.91,0,0.08,1
best,527.91,528.29,0,0.38,1
way,528.29,528.7,0,0.41,1
as,528.75,528.9,0,0.15,1
possible,528.9,529.65,0,0.75,1
and,530.21,530.83,0,0.62,1
it's,530.86,531.32,0,0.46,1
not,531.35,531.79,0,0.44,1
about,531.83,532.5,0,0.67,1
no,533.87,534.09,0,0.22,1
more,534.09,534.33,0,0.24,1
treatment,534.33,535.05,0,0.72,1
%HESITATION,535.78,535.9,0,0.12,1
no,535.9,536.12,0,0.22,1
more,536.12,536.36,0,0.24,1
trials,536.36,537,0,0.64,1
will,537,537.15,0,0.15,1
anything,537.15,537.61,0,0.46,1
not,537.61,537.82,0,0.21,1
that,537.82,538.06,0,0.24,1
it's,538.09,538.29,0,0.2,1
come,538.29,538.49,0,0.2,1
a,538.49,538.58,0,0.09,1
long,538.58,539.07,0,0.49,1
long,539.07,539.34,0,0.27,1
way,539.34,539.78,0,0.44,1
in,540.37,540.54,0,0.17,1
the,540.54,540.64,0,0.1,1
lost,540.64,541.47,0,0.83,1
is,541.75,541.95,0,0.2,1
it,541.95,542.16,0,0.21,1
fifty,542.57,543.05,0,0.48,1
is,543.05,543.37,0,0.32,1
since,543.67,543.98,0,0.31,1
it,543.98,544.16,0,0.18,1
was,544.16,544.34,0,0.18,1
fast,544.34,545.01,0,0.67,1
%HESITATION,545.71,545.93,0,0.22,1
Tate,545.93,546.38,0,0.45,1
%HESITATION,546.99,547.5,0,0.51,1
and,547.55,547.67,0,0.12,1
in,547.67,547.76,0,0.09,1
fact,547.76,548,0,0.24,1
the,548,548.11,0,0.11,1
U.,548.11,548.28,0,0.17,1
K.,548.28,548.66,0,0.38,1
%HESITATION,548.66,548.89,0,0.23,1
all,548.89,549.09,0,0.2,1
workplaces,549.09,550.23,0,1.14,1
in,550.3,550.46,0,0.16,1
it,550.46,550.65,0,0.19,1
%HESITATION,551.12,551.67,0,0.55,1
and,552.34,553,0,0.66,1
I,553.03,553.21,0,0.18,1
have,553.21,553.46,0,0.25,1
the,553.46,553.9,0,0.44,1
%HESITATION,553.94,554.25,0,0.31,1
some,554.25,554.48,0,0.23,1
very,554.48,554.81,0,0.33,1
good,554.81,555.17,0,0.36,1
%HESITATION,555.4,555.78,0,0.38,1
colleagues,555.78,556.41,0,0.63,1
who,556.41,556.61,0,0.2,1
working,556.61,557.34,0,0.73,1
what,557.47,557.7,0,0.23,1
likely,557.7,558.14,0,0.44,1
at,558.14,558.34,0,0.2,1
today,558.34,558.78,0,0.44,1
%HESITATION,559.45,560.09,0,0.64,1
%HESITATION,560.3,560.59,0,0.29,1
I,560.59,560.78,0,0.19,1
work,560.78,561.18,0,0.4,1
late,561.18,561.52,0,0.34,1
and,561.8,562.43,0,0.63,1
they,563.11,563.44,0,0.33,1
support,563.44,563.93,0,0.49,1
trusted,563.93,564.34,0,0.41,1
prime,564.34,564.64,0,0.3,1
we,564.64,564.75,0,0.11,1
can,564.75,565.29,0,0.54,1
under,565.81,566.04,0,0.23,1
the,567.04,567.19,1,0.15,1
blue,567.19,567.72,1,0.53,1
these,567.79,568.16,1,0.37,1
are,568.16,568.23,1,0.07,1
people,568.23,568.6,1,0.37,1
who,568.6,568.92,1,0.32,1
kind,568.95,569.37,1,0.42,1
of,569.37,569.5,1,0.13,1
know,569.5,569.89,1,0.39,1
about,569.89,570.39,1,0.5,1
the,571.2,571.37,1,0.17,1
stuff,571.37,571.67,1,0.3,1
I'm,571.67,571.85,1,0.18,1
talking,571.85,572.21,1,0.36,1
about,572.21,572.55,1,0.34,1
is,572.58,572.64,1,0.06,1
that,572.64,572.77,1,0.13,1
what,572.77,572.91,1,0.14,1
you're,572.91,573.05,1,0.14,1
saying,573.05,573.46,1,0.41,1
%HESITATION,574.18,574.57,0,0.39,1
yes,574.57,574.91,0,0.34,1
it,574.91,575.1,0,0.19,1
is,575.1,575.56,0,0.46,1
it,576.01,576.19,0,0.18,1
is,576.19,576.55,0,0.36,1
and,576.58,576.8,0,0.22,1
I,576.8,576.85,0,0.05,1
think,576.85,577.21,0,0.36,1
in,577.21,577.33,0,0.12,1
particular,577.33,577.95,0,0.62,1
%HESITATION,578.76,579.41,0,0.65,1
you,580.45,580.62,0,0.17,1
know,580.62,580.82,0,0.2,1
processing,581.43,582.14,0,0.71,1
powerful,582.14,582.6,0,0.46,1
emotions,582.6,583.39,0,0.79,1
when,583.39,583.6,0,0.21,1
they,583.6,583.74,0,0.14,1
need,583.74,584.12,0,0.38,1
something,584.12,584.69,0,0.57,1
that,584.69,585.03,0,0.34,1
%HESITATION,585.26,585.81,0,0.55,1
or,586.16,586.48,0,0.32,1
%HESITATION,586.48,586.89,0,0.41,1
you,587.44,587.54,0,0.1,1
know,587.54,587.68,0,0.14,1
when,587.68,588.01,0,0.33,1
our,588.01,588.27,0,0.26,1
usual,588.27,589.1,0,0.83,1
coping,589.13,589.52,0,0.39,1
mechanisms,589.52,590.48,0,0.96,1
